,cou,date,confirmed,deaths,recovered,totalscore,readingscore,mathscore,sciencescore,cca2,TRY,UPPSRY,BUPPSRY,total population,life expectency both,urban population %,population density,Medical graduates,Dentists graduates,Pharmacists graduates,Midwives graduates,Nursing graduates,Hospitals,General hospitals,Total hospital beds,Beds in publicly owned hospitals,Practising physicians,Generalist medical practitioners,medical group of specialists,Surgical group of specialists,Practising midwives,Practising nurses,"Professional nurses, practising","Associate Professional nurses, practising",Practising pharmacists,Specialist medical practitioners,age,sum,mean,variance,count,snwd,prcp,tmax,tmin
1387,GBR,2020-03-27,14543,759,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,4.0,139.0,
1388,GBR,2020-03-27,14543,759,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,4.0,139.0,
1389,GBR,2020-03-27,14543,759,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,4.0,139.0,
1390,GBR,2020-03-28,17089,1019,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,4.0,103.0,7.0
1391,GBR,2020-03-28,17089,1019,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,4.0,103.0,7.0
1392,GBR,2020-03-28,17089,1019,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,4.0,103.0,7.0
1393,GBR,2020-03-28,17089,1019,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,4.0,103.0,7.0
1394,GBR,2020-03-28,17089,1019,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,4.0,103.0,7.0
1395,GBR,2020-03-29,19522,1228,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,0.0,81.0,22.0
1396,GBR,2020-03-29,19522,1228,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,0.0,81.0,22.0
1397,GBR,2020-03-29,19522,1228,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,0.0,81.0,22.0
1398,GBR,2020-03-29,19522,1228,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,0.0,81.0,22.0
1399,GBR,2020-03-29,19522,1228,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,0.0,81.0,22.0
1400,GBR,2020-03-30,22141,1408,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,0.0,,30.0
1401,GBR,2020-03-30,22141,1408,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,0.0,,30.0
1402,GBR,2020-03-30,22141,1408,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,0.0,,30.0
1403,GBR,2020-03-30,22141,1408,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,0.0,,30.0
1404,GBR,2020-03-30,22141,1408,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,0.0,,30.0
1405,GBR,2020-03-31,25150,1789,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,0.0,,48.0
1406,GBR,2020-03-31,25150,1789,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,0.0,,48.0
1407,GBR,2020-03-31,25150,1789,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,0.0,,48.0
1408,GBR,2020-03-31,25150,1789,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,0.0,,48.0
1409,GBR,2020-03-31,25150,1789,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,0.0,,48.0
1410,GBR,2020-04-01,29474,2352,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,0.0,,23.5
1411,GBR,2020-04-01,29474,2352,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,0.0,,23.5
1412,GBR,2020-04-01,29474,2352,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,0.0,,23.5
1413,GBR,2020-04-01,29474,2352,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,0.0,,23.5
1414,GBR,2020-04-01,29474,2352,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,0.0,,23.5
1415,GBR,2020-04-02,33718,2921,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,0.0,,
1416,GBR,2020-04-02,33718,2921,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,0.0,,
1417,GBR,2020-04-02,33718,2921,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,0.0,,
1418,GBR,2020-04-02,33718,2921,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,0.0,,
1419,GBR,2020-04-02,33718,2921,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,0.0,,
1420,GBR,2020-04-03,38168,3605,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,0.0,,-16.0
1421,GBR,2020-04-03,38168,3605,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,0.0,,-16.0
1422,GBR,2020-04-03,38168,3605,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,0.0,,-16.0
1423,GBR,2020-04-03,38168,3605,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,0.0,,-16.0
1424,GBR,2020-04-03,38168,3605,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,0.0,,-16.0
1425,GBR,2020-04-04,41903,4313,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,0.0,,42.0
1426,GBR,2020-04-04,41903,4313,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,0.0,,42.0
1427,GBR,2020-04-04,41903,4313,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,0.0,,42.0
1428,GBR,2020-04-04,41903,4313,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,0.0,,42.0
1429,GBR,2020-04-04,41903,4313,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,0.0,,42.0
1430,GBR,2020-04-05,47806,4934,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,0.0,,7.0
1431,GBR,2020-04-05,47806,4934,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,0.0,,7.0
1432,GBR,2020-04-05,47806,4934,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,0.0,,7.0
1433,GBR,2020-04-05,47806,4934,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,0.0,,7.0
1434,GBR,2020-04-05,47806,4934,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,0.0,,7.0
1435,GBR,2020-04-06,51608,5373,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,2.5,140.0,
1436,GBR,2020-04-06,51608,5373,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,2.5,140.0,
1437,GBR,2020-04-06,51608,5373,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,2.5,140.0,
1438,GBR,2020-04-06,51608,5373,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,2.5,140.0,
1439,GBR,2020-04-06,51608,5373,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,2.5,140.0,
1440,GBR,2020-04-07,55242,6159,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,1.5,,28.5
1441,GBR,2020-04-07,55242,6159,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,1.5,,28.5
1442,GBR,2020-04-07,55242,6159,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,1.5,,28.5
1443,GBR,2020-04-07,55242,6159,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,1.5,,28.5
1444,GBR,2020-04-07,55242,6159,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,1.5,,28.5
1445,GBR,2020-04-08,60733,7097,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,0.0,,70.5
1446,GBR,2020-04-08,60733,7097,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,0.0,,70.5
1447,GBR,2020-04-08,60733,7097,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,0.0,,70.5
1448,GBR,2020-04-08,60733,7097,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,0.0,,70.5
1449,GBR,2020-04-08,60733,7097,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,0.0,,70.5
1450,GBR,2020-04-09,65077,7978,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,4.0,,69.5
1451,GBR,2020-04-09,65077,7978,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,4.0,,69.5
1452,GBR,2020-04-09,65077,7978,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,4.0,,69.5
1453,GBR,2020-04-09,65077,7978,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,4.0,,69.5
1454,GBR,2020-04-09,65077,7978,135,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,4.0,,69.5
1455,GBR,2020-04-10,73758,8958,344,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6,,1.5,,42.0
1456,GBR,2020-04-10,73758,8958,344,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282,,1.5,,42.0
1457,GBR,2020-04-10,73758,8958,344,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189,,1.5,,42.0
1458,GBR,2020-04-10,73758,8958,344,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162,,1.5,,42.0
1459,GBR,2020-04-10,73758,8958,344,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21,,1.5,,42.0
